10	加快构建新型农业经营体系。深化农村改革试验区建设，做好土地承包经营权确权登记颁证工作，引导农村土地有序流转，培育专业大户、家庭农场、农民合作社、农业企业等新型农业经营主体，发展多种形式适度规模经营。培育壮大农产品加工龙头企业，支持古城集团、梨花春集团、怀仁金沙滩羔羊肉业公司、右玉臣丰食业公司等企业做大做强，发展订单农业，推广公司加基地、基地连农户的经营模式，提高农业产业化发展水平。鼓励农产品加工企业整合重组，加强品牌建设，提高市场竞争力。推进农业科技创新，加快发展农业机械化。推进供销合作社改革发展，健全农业社会化服务体系。
11	(四)强化农业基础地位，持续提升农业现代化水平。始终把“三农”工作作为重中之重，全面落实强农惠农富农政策，持续加大投入，保持农业农村发展好形势。推进高标准粮田“百千万”建设工程。推进粮食生产核心区建设，集合政策，整合资金，集中投入，统筹推进水、电、路、林等生产设施和服务体系建设，实施粮食丰产科技工程，加强中低产田改造，更加切实地保护耕地和基本农田，提高粮食综合生产能力，年内新建成高标准粮田900万亩以上，确保粮食总产量稳定在1100亿斤以上。抓好现代农业产业化集群培育工程。加快建设无公害、绿色、有机和地理标志认证农产品生产基地，推进规模化、标准化、专业化农产品加工基地和农业科技园区建设，大力发展农业产业化龙头企业，培育发展100个左右现代农业产业化集群，启动建设100个以上优质农产品示范基地，提高农业综合效益。健全现代农业服务体系。加强农业科技、质量安全、市场信息等公共服务体系建设，积极发展农业保险，扩大基层农业技术推广、动植物防疫和农产品质量检测体系覆盖面，加快实现主要农作物生产全程机械化，建设和改造一批区域性农产品批发市场。积极培育新型农业经营主体。依托具备条件的规模化粮食生产单元和现代农业产业化集群，综合运用政策引导、项目扶持、金融服务、技术支撑、奖励补助等手段，扶持联户经营、专业大户、家庭农场，加快发展新型农民合作组织，培育新型农民和农村实用人才。不断改善农村生产生活条件。加强农村基础设施建设，新改建农村公路5000公里，改造大中危桥3万延米，实施农村骨干路网等级化改造，促进农村邮政、通信、客运、物流等体系建设发展，加快新一轮农网改造升级，再解决600万以上农村群众饮水安全问题，完成农村危房改造20万户。大力实施新十年扶贫攻坚计划，今年再实现115万农村贫困人口稳定脱贫。
12	大力推进农业产业化。加大农业领域招商引资力度，充分发挥国家地理标志保护产品的品牌优势和市场潜力，发展壮大一批农产品加工龙头企业，建设一批农产品加工园区和农产品加工大县。发挥农民专业合作社作用，完善利益联结机制。加快特色板块基地建设，重点发展优质水稻、双低油菜、棉花、反季节无公害蔬菜和茶叶、板栗、花生、中药材、速生丰产林等特色农业。开展畜禽标准化示范场四级联创，加快发展奶牛、优质三元猪、肉羊肉牛、优质禽和名特优水产品。
13	围绕增加农民收入，加快农业结构调整。年内粮食产量要达到25万吨，水产品、甘蔗、水果产量分别增长2.3％、4.3％、16％，新造林18.32万亩。加强农业标准化建设，发展优质、无公害农产品。改造沿海咸酸田和山区低产田，引导农民发展短、平、快增收项目。改造低产虾塘鱼塘，发展规模优质高效水产养殖。做好转产转业渔民技术培训，落实渔民转产转业项目。大力发展畜牧业，扩大水奶牛、肉牛、狮头鹅等草食动物养殖，推广光坡鸡、瘦肉型猪等特色品种。大力发展经济林，突出抓好肉桂、八角品种改良和科学管理。抓好退耕还林，加快速生丰产林建设。培育优良品种，巩固和发展种植、养殖育苗基地。
14	进一步提升农业产业化水平。培育发展农业龙头企业，对农民增收带动作用突出的龙头企业给予重点扶持，力争年销售收入过亿元龙头企业发展到90家。加大黄河口特优农产品品牌培育和宣传推介力度，健全完善营销网络，积极推动产销对接。加快发展各类农民合作社，力争新建100家，带动更多的农户进入产业链经营。高度重视农产品质量安全，继续实施放心蔬菜惠民工程。
15	提高农业现代化水平。稳定粮食生产，确保粮食安全，全年粮食总产量保持150万吨以上。鼓励农业适度规模经营，继续推进水田“以小并大”和土地流转工作，新建“菜篮子”工程基地5个，建设“双高”糖料蔗基地2.5万亩。引导工商资本合理投资农业，培育发展新型农业经营主体，年内新增农业龙头企业20家以上，新增农民专业合作社示范社20家以上，新增示范家庭农场20家以上。加快推进瑞安食品冷链物流、扬翔屠宰深加工等项目建设。深入推进农业标准化、信息化和品牌化创建工程，抓好全市11个现代特色农业(核心)示范区和港北区国家农业综合开发现代农业园区、国家现代农业示范区项目建设。加强农业科技创新，继续实施“一村一品、百技进百村”活动，提升水稻、甘蔗等大宗农作物生产机械化水平。
16	进一步发展现代农业。稳定粮食生产，建设10万亩高产农田，力争粮食总产增长2%以上，确保主要农产品生产稳定。坚持开发与保护相结合，推进“在山上再造一个咸宁”战略，改造低丘岗地30万亩、低产林10万亩。大力发展规模农业、特色农业、品牌农业、效益农业，突出抓好蔬菜、果茶、马铃薯、畜禽、水产、速生丰产林等特色板块建设，力争全市特色板块面积新增20万亩，产值增长8%。加快推进重庆美多、中粮储、精武鸭、康誉食品、鹏程林农等一批农产品加工项目，重点培植一批带动力强的龙头企业，新增一批省级龙头企业，实现国家级龙头企业零的突破。创新农业产业化经营模式，推动金融资本、产业资本和技术要素以股权形式进入农业。在税收、信贷、用地、用电等方面，支持龙头企业加快发展。大力推进农科教结合，抓好农业科技成果转化和实用技术推广，提高农业机械化水平，增强农业综合生产能力。
17	努力开拓现代农业新局面。稳定发展粮食生产，优化发展十大优势产业，加快发展现代农业。完善农业产业化经营扶持政策，提高龙头企业助农增收带动能力，建设现代农业科技示范园区，推进农业标准化规模化生产，在开发农业多种功能和拓展精深加工上取得新突破。规范发展农民专业合作组织和集体经济组织，培育现代农业经营主体。大规模开展新型农民技能和素质培训。积极引导在蓉农科教机构和社会力量参与多元化的农业社会化服务，完善农产品质量安全监督管理体系。扶持林业产业和速生丰产林建设，巩固退耕还林和天然林保护成果，规范减免育林基金，积极解决远郊林区农民就业增收问题。坚持有重点分步骤开展土地整理工作，建设高标准基本农田10万亩，提高土地利用效率和集约化程度。
18	(三)强化农业基础地位，大力发展现代农业。围绕建设滨河现代农业产业区、扬黄节水高效农业产业区、旱作避灾生态农业产业区的目标，积极推进农村土地流转，提高农业集约化程度。全市农业总产值达到65亿元，增长6%。推进“十大基地”上规模、上水平。实施“优质粮食、高产奶牛、高效温棚”等示范工程，建设孙家滩、叶升等现代农业示范园20个，发展优质粮食100万亩，种植有机水稻6万亩，冬麦20万亩，发展订单农业50万亩；新建奶牛规模养殖场、养殖大户110个，奶牛存栏达到17万头；新增滩羊30万只，饲养量530万只；新增肉牛5万头，出栏35万头，新增设施农业5万亩、高酸苹果5000亩、葡萄5万亩、人工甘草21万亩、红枣7万亩，发展适水产业2万亩，稻田养蟹1万亩。推进农业产业化经营。坚持“扶优、扶强、扶大”的原则，整合资源、资金、人才和技术，尽快形成带动能力强的产业龙头和企业集群，提高农业产业化经营水平。实施涝河桥牛羊肉市场深加工配套、中侨农牧肉牛育肥等项目；整合乳品资源，重点扶持夏进乳业、恒枫乳业扩规模、创品牌，培育两个产值分别过10亿元和5亿元的大型乳业集团。做强万胜、米来等一批骨干农产品加工企业，增强其龙头带动能力。完善农产品市场体系。加快农产品专业市场建设力度，组建农产品销售行业协会，发展壮大农村专业合作社，形成龙头企业+专业合作组织+基地(农户)的产业链条。加快无公害农产品、绿色农产品和有机食品示范基地建设及认证工作，设立无公害、绿色农产品和放心农产品专销区20个。争取国家星火计划、自治区重大科技项目，攻克优势特色产业重点领域关键技术难题，挖潜改造提升吴忠国家农业科技园区科技示范档次和水平。完善创新服务机制，加大农业科技人才培训力度，鼓励科技专业技术人员进入园区和企业创业。加强基础设施建设。继续坚持大规模高标准抓好农田水利基本建设，实施利通区、青铜峡市中央财政小型农田水利建设重点县项目，续建新建扁担沟扬水泵站更新改造等8项农田水利工程，实施同心、盐池、红寺堡节水补灌工程，发展节水补灌面积10万亩，实施杏树梁淤地坝工程等5项生态水利工程，治理水土流失面积200平方公里。加快农村道路建设，新建改建农村公路750公里，川区所有行政村通公交，山区92%的行政村通公交。
19	加快农业提速转型。实施“12345”现代农业产业提升行动，培育“甜城味？大千故里优质农产品”品牌，做强国家农业科技园区和威远镇西食品加工园区，打造30万亩稻田综合种养、年产100万头内江黑猪、百里休闲农业三条产业带，建设优质粮油、精品农业、循环农业、创意体验农业四大功能示范区，建成柑橘、果叶桑、血橙、木本油料、无花果五个万亩产业示范片，增加绿色优质农产品供给，打造成渝特大城市的“菜篮子”“米袋子”和“果盘子”。推进现代农业示范县和现代林业、畜牧业重点县建设，新建高标准农田19万亩，严格保护耕地，稳定粮食产量。加快培育新型农业经营主体，培育种养大户200个、家庭农场50个、农民合作社20个、龙头企业5户。建设幸福美丽新村150个，省级、市级“四好村”分别达15%、20%。推进“互联网＋农业”，积极开发农业多种功能，大力发展休闲农业、乡村旅游等新产业新业态，加强农民职业技能培训，持续增加农民收入。统筹城乡发展，推动基础设施和公共服务向农村延伸。
20	启动“三大效益倍增计划”，培育现代农业增长极。把设施农业、畜牧业和农产品加工作为新的增长点，统一部署，同步推进。一是“设施农业效益倍增计划”。以调结构、提品质为重点，挖潜力、抓改造，确保每年新增10万亩、两年完成旧棚改造，实现效益翻番。二是“畜牧业效益倍增计划”。强化母畜、设施、饲草料三个基础，发展优质肉牛、高产奶牛、盐池滩羊等产业，建设一批标准化规模养殖场，巩固提升一批养殖示范村，尽快实现规模扩张和效益倍增，把我区建成西部乃至全国有影响的现代畜牧业生产基地。三是“农产品加工效益倍增计划”。推进农业产业化经营，发挥汇源、雨润等领军企业的优势，催生特色产业产、加、销紧密联接的经营模式；大力支持现有龙头企业做大做强，继续引进“国字号”大企业，建基地、搞直销、打品牌、联农户，形成链条完整、装备先进、分工合理的加工产业集群，使更多的农产品打响品牌、占领市场。
21	二是积极推进农业产业化经营。在稳定农村土地承包关系不变的前提下，尊重农民主体地位，鼓励农民以转包、出租、互换、转让、股份合作等形式流转土地承包经营权。协调3000万元贴息贷款，安排300万元奖补资金，支持农业龙头企业、合作社等新型农民合作组织发展壮大，努力形成集群优势，提高主要农产品就地加工转化率和附加值。探索建立以订单农业为基础的产销新模式，形成长期稳定的利益共享、风险共担的联结机制。
22	加快推进农业产业化。落实科技惠农政策，优化农业产业结构，稳定粮食生产。以大伙房水源保护区综合治理为契机，调优种植业和养殖业结构，大力发展高效农业、设施农业、生态农业和旅游观光农业，做大食用菌、山野菜、中药材和百合花特色产业基地规模，建立现代农业产业体系。启动百万亩省级有机农业生产示范基地建设，发展有机农业产业基地10万亩。大力发展生态畜牧业和农民专业合作社。
23	（三）加快农业现代化建设。推动农村一二三产业渗透融合，促进农业现代化与新型城镇化相衔接，提高农业质量、效益和竞争力。大力发展种养加特色农业。稳定耕地作物面积，加强农田水利基本建设，调动农民种粮积极性，实现粮食稳产增产。鼓励应用智能温室、物联网等先进技术，加快建设一批特色种植园、采摘园和高标准生态休闲农庄。实施“健康有机米”“放心肉蛋奶”和“果菌蔬蚕”增量创收工程，着力打造粮食精深加工、畜牧业循环经济、特色农产品三大集群。加快吉东种业改制重组和育繁推一体化进程。统筹重点镇和新农村建设。全域规划新型城镇化布局，完善14个特色小城镇基础功能，推进重点镇基本建设。引导乡村企业向园区集中、空心村向中心村集中，促进土地、技术、劳动力等要素在城乡间合理配置，不断夯实新型城镇化的产业基础。更加注重以人为核心，深入实施农村环境综合整治，加快基本公共服务向乡镇、村屯延伸，推进新型农村社区建设，争取再建设一批美丽乡村。促进农民持续增收。推进适度规模经营和土地林地承包流转，开发农民外出务工就业的机会和岗位，增加农民的工资性收入和财产性收入。支持城市资本和服务下乡，培育农村电商、农产品定制等“互联网＋”新业态，加快构建农业生产性服务业体系。引导大中专毕业生、返乡人员领办合作社和家庭农场，支持龙头企业通过直接投资、参股经营、签订长期合同等方式参与农村建设，打造一批袜子村、剪纸村、农民画村和梅花鹿、食用菌等专业村。
24	积极应对干旱等各种不利气候，千方百计夺取农业丰收。加快形成千亿斤粮食产能，实施好粮食高产创建、“渤海粮仓”科技工程和耕地质量提升计划。大力发展优势特色种植业和畜牧业，加快“海上粮仓”建设。抓好黄河三角洲国家农业高新技术开发区创建工作。加快种业创新，实施小麦、玉米双高产工程。提升农业机械化水平，支持发展节水农业和水肥一体化。加强农技推广体系建设，加快培育新型职业农民。推进农业产业化，提高农产品精深加工和综合利用水平，抓好农产品保鲜物流体系建设。健全农产品质量安全监管体系，整体建设农产品质量安全县。
25	加快建设现代农业。积极承接杨凌农业高新技术的辐射带动，狠抓粮食高产创建、果业提质增效、百万亩设施蔬菜、畜牧收入倍增四大工程。大力扶持粮食生产，粮食总产稳定在180万吨以上；努力发展林果业、畜牧业等特色高效农业，新增果园10万亩、大棚蔬菜2万亩、奶牛5万头、生猪100万头。加快雨润集团10万头肉牛屠宰、西瑞粮油等产业化项目建设，支持光明乳业、康师傅等企业加快发展，新增规模以上龙头企业超过20户。壮大各类农产品销售经纪人队伍，健全交易市场体系，拓宽销售渠道，促进农民增收。
26	围绕增加农民收入，加快农业结构调整步伐。立足发挥种植业的比较优势，引导农民增加优质高效粮食、饲料及经济作物和小杂粮种植面积，优化粮、经、饲三元结构。把农业结构调整的重点放在发展畜牧业上，逐步建立奶牛、肉牛、生猪、肉蛋鸡等优质畜禽饲养基地和畜禽、饲料等批发市场，健全良种繁育、科技信息、疫病防治体系，使畜牧业尽快成为哈市农业的半壁江山。深度开发绿色食品，努力扩大规模，提高质量，开拓市场，增加效益。抓紧建立与国际标准接轨的安全质量体系、检测认证体系和检验监督网络，规范市场行为，形成强势品牌，更好地树立绿色食品基地形象。林业、水产业要立足优化主业，发展多元经济。积极发展都市农业、设施农业和旅游观光农业。发挥科技进步对提高产品品质、降低产品成本的支撑作用，增强价格竞争优势。加大力度进行行政区划调整，实现城乡资源更合理配置，拓展农村劳动力转移空间和渠道。
27	做强做优特色农业。以“产业兴旺”为乡村振兴之本，推动特色农业高质量发展。突出抓好农民合作社和家庭农场。建设10个50亩以上农业科技示范基地。大力发展“一村一品、一镇一业”，对荔枝、化橘红、沉香等拳头产品进行品种改良和品牌塑造，打响“茂字号”品牌。大力实施渔港振兴计划。落实粮食安全责任制。抓好农村土地和集体产权制度改革，加快农村“三变”改革。提升动物防疫能力建设，严防死守抓好非洲猪瘟防控工作。
28	做优做强精品农业。提升20万亩粮食生产功能区耕地质量，加快10万亩优质专用小麦生产基地、全国杂交小麦制种示范基地建设。扩大优质养殖规模，实施赛科星生态循环牧场、阳光兔业自由兔养殖等项目。稳定蔬菜种植面积。深入推进“一村一品”“一区一业”建设。强化农产品地理标志和商标保护，创建省级农产品质量安全市。实施农产品加工业提升行动、休闲农业和乡村旅游精品工程。持续壮大农业产业化集群规模，培育发展家庭农场，提升农民专业合作社规范化水平。
29	深化农业农村改革。全面落实农村土地“三权分置”⑰改革，发展多种形式的适度规模经营。全面推动房地一体的农村宅基地和集体建设用地使用权确权登记颁证工作，探索农村宅基地改革试点。扩大农村集体资产股份权能改革试点。完成第三次全国农业普查任务。全面启动林权类不动产登记业务，抓好全国集体林业综合改革试验示范区建设。推动农村金融发展，建立新型农业经营主体征信体系。支持兴办农民合作社等各类集体经济组织，提高村集体经济实力。
30	用工业理念发展农业。制定扶持重点农产品、水产品加工和农业龙头企业的政策措施，推动农业特色产业集群加快发展。以“中国食品名城”为平台，垂直整合产业链，提升农业全产业链配套程度，推动一产向二、三产业转化。修订完善《食品工业发展规划》，建设10个食品加工示范区，力争产值上亿元企业超100家、上5亿元企业超25家、上10亿元企业超10家。把食品文化创意纳入文化强市发展战略，与会展、旅游、物流等新兴产业联动，与电视、出版、演艺、动漫等强势产业联盟，推动食品产业做大做强。
31	积极发展现代农业。在保护粮食综合生产能力的基础上，进一步优化农业布局，调整农产品结构，发展市场化、集约化、产业化和高效益的区域特色农业。大力拓展城市农业、加工农业、开放农业，新开发蔬菜水果、花卉苗木、观光休闲等特色农产品基地２０万亩以上，基本建成１０个农产品加工园区，新开辟市外农业基地５０万亩，农业出口创汇６亿美元以上。积极培育壮大农业产业化经营组织，做强一批亿元龙头企业，增加一批专业合作经济组织，扩大一批农产品专业市场。扶持发展中小型农业企业。完善农业社会化服务体系，发展多种形式的服务组织。建立健全动物重大疫病防控体系。加强农田水利基本建设。
32	（一）推进农业现代化进程，建设社会主义新农村。把解决好农业、农村和农民问题作为重中之重，完善农业投入稳定增长机制，加快转变农业发展方式，大力发展现代农业。改善农村生产生活条件，拓宽农民增收渠道，着力增加农民经营性、工资性、转移性和财产性收入。创新农村发展体制机制，培养新型农民，增强农村发展活力。
33	大力发展优质高效农业，狠抓调整增收。坚持以市场需求为导向，运用现代科学技术改造传统农业，加快发展优质、专用、无公害农产品，提高农产品优质率和市场占有率。继续抓好“种子工程”、“沃土工程”和优质农产品基地建设，发展高效经济作物，努力把畜牧业、水产业、林果业、蔬菜业和花卉业发展成为大产业。发挥各地比较优势，大力发展特色农业、品牌农业、创汇农业，提高农产品的科技含量和附加值。加强流通中介组织建设，建立农产品绿色通道。转变农业经营方式，大力推广“公司加农户”、“订单农业”等方式，形成生产、加工、销售一体化经营。积极推广农户小额信用贷款，增加对农业的投入。加强对结构调整的引导，着力在完善市场信息、质量标准、检验检测、技术咨询等服务体系建设和销售上下功夫，不断把农业调整引向深入。
34	提升农业产业化水平。推进特色农业产业基地建设，重点发展优质粮食种植基地和“双高”糖蔗、北运菜、热带水果、城郊花卉、桉树速生丰产林生产基地；加快建设水产品和畜产品出口基地；以粤台农业（湛江）合作试验区和热带现代农业园区为载体，建设全省热带农产品基地；支持建设大型深水网箱养殖基地；推进林浆纸一体化基地建设，延长林业产业链；鼓励优质畜禽规模化饲养，积极发展节粮型畜牧业。主动调整农业发展模式，大力发展农村二、三产业，增加农民的非农收入。开展农产品和水产品保鲜包装、综合利用技术攻关，加快发展农产品加工业。改造提升和建设一批辐射范围广且能引导价格形成的区域性大型农产品批发交易市场，加快发展农产品现代流通业。发展农民专业合作经济组织，拓宽农民和农村集体经济增收渠道。支持市级以上农业龙头企业与广大农户之间建立利益共享、风险共担的联结机制，力争3年内带动全市三分之一以上的农户增加收入。加快建设现代渔港经济区，推动海洋资源综合开发。
35	切实把解决好农业、农村、农民问题作为全部工作的重中之重。按照建设都市型、近郊型和远郊型农业圈层的思路进行区域布局调整。大力发展优质、高产、高效、生态、安全农业，提高农产品质量和竞争力。积极发展绿色名特优新农副产品和品牌农业，提高农业的比较效益。推进农业产业化经营，力争建成全省一流的现代农业示范区。继续搞好绿化工程建设，完成造林28万亩。发展畜牧业规模养殖，加快奶牛养殖小区和黄河滩区绿色奶牛养殖带建设步伐。发展优质、高效水产业。逐步扩大农产品市场准入范围，让群众吃上“放心菜”、“放心肉”。大力发展农产品加工业，积极发展农产品批发市场和农民专业合作经济组织，完善农产品市场信息服务体系建设。
36	五是扎实推进节水农业发展。继续大力实施农业节水战略，用好自治区农业节水1：1资金配套政策，积极争取中央、自治区补助资金和国外银行贷款，引导吸纳社会投资，增加地方财政投入，努力形成多元化投入机制，确保农业节水资金逐年增加。2008年，完成以滴灌、膜下灌为主的高效节水农业面积10万亩，其中吐鲁番市4万亩、鄯善县4.5万亩、托克逊县1.5万亩。重点抓好葡萄节水，尽快在成龄葡萄节水技术上取得突破。严格执行禁开荒复耕、禁农业打井、禁节水增地和禁荒滩造林“四禁”政策，严肃处理违反《水法》和地区相关政策法规的行为。采取以水定地、以地控水等办法，有计划地把机井数、灌溉面积减下来，逐步实现采补平衡。
37	加快推进农业现代化。抓好16个现代农业示范区建设。集成推广保护性耕作、高光效栽培等技术措施，努力提高粮食综合生产能力和效益水平。农作物耕种收综合机械化水平提高2个百分点，土地流转面积比例提高3个百分点。加快“菜篮子”工程建设。继续实施现代畜牧业提升计划，新建扩建标准化养殖小区200个。继续实施三座大型灌区改造和德惠五大围堤除险加固。更新改造农防林600公顷。新建科学储粮仓2.5万套。
38	大力发展现代农业。在稳定粮食生产的基础上，加快推进畜牧、蚕桑、蔬菜、中药材、干鲜果、小杂粮六大特色农业发展。制定实施“一村一品、一县一业”推进规划，以工程项目为抓手，集聚多种生产要素，建设特色种植和养殖板块。加快发展畜牧业，全市畜牧业产值占农业总产值的比重力争达到50%。提升农业产业化水平，鼓励龙头企业完善与农户的利益联结机制，带动更多农民参与产业化经营。扶持各类新型农业合作组织发展，提高农民进入市场的组织化程度，建成农民专业合作社2300个以上。加快建立以公益性服务体系为依托、农民专业合作社为主体的农业社会化服务体系，完善“龙头企业＋合作社＋农户＋基地”的服务模式，推进农业规模化、专业化、标准化发展。
39	提高农业生产经营组织化程度。新增专业合作组织20个以上，培育10个典型的合作社。建立健全农村市场信息体系，畅通农产品营销渠道。加强广西百色国家农业科技园区建设，加快农业新技术新品种的研发和推广，提高农业机械化技术装备水平，大力推进农业规模化、产业化、专业化、集约化。
40	提高农业产业化经营水平。  坚持农业稳市，大力发展特色农业、规模农业、品牌农业，加强农业综合生产能力建设，确保粮食产量稳定在  22 亿斤以上，农业总产值增长  4.5% 。完善促进农业产业化经营政策措施，按照  “ 一县一业  ” 的思路，大力实施  “ 六大特色农业品种发展计划  ” ：支持和推动咸安鸡业、嘉鱼蔬菜、赤壁猕猴桃、通山水果、崇阳鸭业、通城油茶加快发展，加快提升种养业开发经营水平，力争特色板块基地发展到  330 万亩，以  “ 特  ” 入市、以  “ 特  ” 扬名、以  “ 特  ” 取胜。大力推动菜篮子产品集约化、设施化、规模化、标准化生产。推进  “ 在山上再造一个咸宁  ” ，抓好秋冬农业开发，改造低丘岗地  10 万亩、低产林  8.5 万亩。大力发展农产品加工、销售企业，力争年销售收入过亿元的龙头企业达到  23 家。健全农业社会化服务体系，提高农民组织化程度。加强农业标准化生产，搞好动植物疫病防控，确保农产品质量安全，力争新认证  “ 三品  ” 标识产品  30 个。
