10	推进教育全面均衡发展。合理配置教育资源，加大教育投入，提高中小学校办学水平。搞好农村教育标准化建设，推进城乡教育协调发展。继续发展高中阶段教育，推进规模化办学。重视发展职业技术教育，培养更多适应特色产业发展的技能型人才。抓好市职业技术学校与市农校的整合建设，加快市技工学校扩建工程进度。加大扶持和管理力度，促进民办职业技术教育健康发展。协助广东陶瓷职业技术学院加快建设进度。
11	15、抓好引进大学、实验中学迁建和提升基础教育水平的工作。制定引进大学的规划和支持高等教育发展的政策办法，引导大庆高等教育快速健康发展。支持石油学院向综合性大学发展，大庆高专专升本后建设高水平师范院校，大庆职业学院创办国家级示范性学院。继续建设八一农大二期、哈医大大庆校区、东北林大大庆生物技术研究院、哈工大大庆工业技术研究院和实验中学新建工程等争取今年10月前交付使用。抓好教师队伍建设，提高幼儿教育、义务教育和普通高中教育质量。采取有效措施，切实提高农村教育水平。实验中学、铁人中学等争取首批晋升国家级示范高中；十七中、肇州二中等争取列入省级示范高中。大力推进职业教育，支持一些县区变普通高中为职业高中，培养学生的就业能力和经济技术实用人才。
12	坚持教育优先。加大教育投入，大力发展公办幼儿园，积极发展普惠幼儿园，多建群众上得起的幼儿园，城区建成使用幼儿园24所，新开工建设51所。继续实施义务教育“三大提升工程”，切实提高农村师资水平，加快优质教育均衡化，实施消除大额班计划，提升中小学生午餐服务工程城乡覆盖率，加快推进合肥新四中、市青少年综合实践基地、市特教中心北校区建设和巢湖二中迁建，城区建成使用中小学25所，新开工建设35所。全面创建美丽校园，办好老百姓家门口的学校，打造教育名城。实施职业教育质量提升工程，推动产教融合、校企合作、国际合作，组建合肥技师学院，推进黄麓师范学校改扩建工程，建成市职业教育公共实训基地，支持合肥职业技术学院、合肥幼儿师专建设地方技能型高水平大学，打造职教高地。支持中科大建设世界一流大学，支持合工大、安大等建设一流学科专业和高水平大学，加快中德教育合作示范基地建设，支持合肥学院建设地方应用型高水平大学，打造大学之城。
13	促进教育公平、均衡发展。加快培育优质教育学校，进一步提高优质教育资源覆盖率。积极促进农村教育发展，加大农村学校校舍和设施投入，强化支教措施，切实提高农村教育质量。整合职业教育专业设置，创办职业示范学校。加强工作扶持，促进高等学校加快发展。
14	(一)坚持优先发展教育事业。全面巩固提高“两基”攻坚成果，积极实施农村寄宿制学校建设工程，设置初中的乡镇基本建成一所寄宿制初中;对农村义务教育阶段的学生全部免收杂费;继续落实好对农村义务教育阶段贫困家庭学生提供免费课本和寄宿生活费补助政策;认真解决城市低收入群众子女就学困难问题，确保2007年“普九”人口覆盖率达到100%。大力发展职业教育，重点发展中等职业教育，积极发展高等职业教育，加快建立和完善遍布城乡、灵活开放的职业教育和培训网络。推进高校合理布局，优化教学资源，按照“211工程”的要求建设好贵州大学，集中力量办好2至3所省属重点大学，力争到2010年高等教育毛入学率达到15%左右。继续扩大高中阶段教育规模，力争到2010年在市(州、地)所在地和部分县(市)基本普及高中阶段教育，全省高中阶段毛入学率达到50%左右。促进民族教育、民办教育、幼儿教育等各类教育协调发展，加快推进学习型社会建设。继续增加对教育的投入，加强教育基础设施建设，不断提高教师特别是农村教师的综合素质。
15	优先发展教育事业。全面完成学前教育三年行动计划。完成2365所城乡义务教育学校标准化建设任务，统筹推进教育信息化，加大优质教育资源向农村倾斜力度，推进关爱农村留守儿童、进城务工人员随迁子女升学考试等工作，加强校园和校车安全管理。大力发展现代职业教育。实施高等教育质量提升工程。促进民办教育健康发展。
16	落实教育优先发展战略地位。增加教育投入，积极鼓励多渠道、多形式的社会集资和民间办学，继续办好市属高等院校。坚持义务教育均衡发展原则，巩固和扩大“两基”教育成果。推进课程改革，提高教育质量。扩大优质高中教育资源，实现城区普及高中教育目标。调整职业教育结构，促进职业中学、中专学校、技工学校的协作发展，为社会培养适用人才。发挥人才作用，稳定人才队伍。构筑人才市场体系，促进人才资源的市场化配置。
17	加强国防教育，提高全民国防意识。支持驻周部队和民兵预备役建设，继续做好人民防空和双拥工作，进一步密切军政军民关系。广泛开展民族团结进步活动，巩固和发展平等团结、互助和谐的社会主义民族关系。全面贯彻党的宗教工作基本方针，发挥宗教界人士和信教群众在促进经济社会发展中的积极作用。发挥工会、共青团、妇联等人民团体桥梁纽带作用，积极参与社会管理和公共服务。继续做好审计、统计、气象、地震、档案、外事、侨务、史志等工作。
18	把教育放在优先发展的位置，办人民满意的教育。进一步建立完善的国民教育体系，深化课程和考试评价制度改革，加强教育与市场、与社会需求的对接，全面推进素质教育，统筹抓好各类教育的协调发展。继续巩固和提高九年制义务教育。今年完成80万—100万平方米危房改造任务；建成120所农村寄宿制学校；在300所学校实施“新农村卫生新校园建设工程”；完成2000名农村中小学骨干教师和780名农村初、高中校长培训；继续实施农村中小学现代远程教育工程，使工程覆盖面由69%提高到90%以上，确保今年顺利通过国家教育部对我省“两基”工作的整体检验。把职业教育与就业需求紧密结合起来，加强技能型人才培养。今年建设13所县级中等职业学校、10所职业示范性院校，建设20个职业重点教育实训基地，招收中等职业教育新生30万人，在校生达到80万人。把高等教育的工作重点切实转到提高教学质量上来，办好一批国内知名并领先的学科。继续鼓励和规范社会力量办学，促进民办教育健康发展。
19	继续优先发展教育事业。进一步巩固和完善“以县为主”的管理体制，巩固发展“普九”成果。以创建全国示范高中为契机，加快普及高中阶段教育进程。推进办学体制改革，加强民办教育管理。加速发展职业教育，积极做好组建职业技术学院的准备工作。加快发展幼儿教育、成人教育和高等教育。大力推进信息技术教育和英语教育，以信息化促进教育现代化。加强教师队伍建设，改善办学条件，搞好课程改革，提高教育教学水平。
20	加强农民教育培训。抓好各种类型的农业实用技术培训和职业技能培训，加强农村科学技术普及工作，提高农民致富本领，努力培养“有文化、懂技术、会经营”的新型农民。加强村镇文化设施和文体队伍建设，丰富农民的精神文化生活，促进农民自觉遵纪守法、提高修养、移风易俗、远离迷信，养成健康文明的生活方式，不断提高农村的文明程度。
21	优先发展教育事业。深入实施教育”双百”工程，筹措3亿元以上资金推进”以教促增”项目建设。积极实施第二期学前教育三年行动计划。大力推进义务教育均衡发展，推动龙州县通过国家验收，宁明、大新、天等通过自治区级评估验收。全面实施基础教育质量提升工程，推进义务教育学校标准化建设和普通高中建设，推进民师院附属中学创建自治区示范性高中。继续深化职业教育教学改革。
22	推动教育体系完善。提高财政对教育拨款比例。加快学前教育改革发展，理顺幼儿园管理体制，每年投入1亿元补助各类幼儿园，年内新增公办幼儿园15所。推进公办中小学等级学校创建。加快职教城建设，建成高技能公共实训中心、东莞理工学校新校区、市技师学院，创建2—3所省级以上示范性中职学校。筹建酒店管理职业技术学院和光明职业技术学院，推进与香港理工大学合作办学，扶持本土高校发展。
23	2014年是深入学习贯彻十八届三中全会精神、全面深化改革的第一年，是我市群众路线教育实践活动的开展年，是全面打造核心增长极实现“两年有看头”的攻坚年。综合分析国内外发展大势，经济复苏与下行压力并存、改革动力与利益藩篱并存、区域合作与区域竞争并存，我们正处于加快发展的黄金期、政策叠加的机遇期、奋力崛起的爬坡期。我们面临的最大矛盾是发展不足、最大机遇是政策叠加、最大红利是改革开放、最大责任是富民强市。
24	坚持教育优先发展。启动第二轮学前教育三年行动计划，完善县域义务教育均衡发展机制。实施中小学校舍标准化建设工程，搞好学校规划布局，加强师资队伍特别是农村教师队伍建设，便利城乡居民子女就近就学。加快现代职业教育体系建设，扩大分段贯通培养招生规模。实施高等学校质量与教学改革工程，加快建立现代大学制度。深化考试招生制度改革。
25	深入推进新一轮“普九”，加强教育教学改革、教师培训工作，不断改善农村师资条件，促进义务教育均衡发展。规范发展学前教育，引导、支持民办教育发展。大力发展职业教育，辽工大职业技术学院新校区投入使用，加快二职专新校建设进程。以阜新高专为依托，加快发展地方高等教育。新建塑胶操场28 块，城区中小学操场全部改造完成，适时启动县城中小学“ 操场工程”。积极推进中小学校舍安全工程。新建农村九年制学校4所。
26	（二）优先发展教育事业。推进义务教育均衡发展。落实农村义务教育经费保障机制，新机制所需资金全部纳入财政预算，新增教育经费主要用于农村教育。加强“两基”薄弱环节建设，确保顺利通过国家检验。加快推进中小学布局调整，制定并启动市区学校布局调整专项规划，合并农村中小学80所。加强农村中小学校舍维修改造工作，更新农村中小学课桌凳4万套。加大教师资源统筹使用力度，强化薄弱学校师资培训，实现义务教育资源的合理配置。保证困难弱势群体学生接受义务教育的权利，全部免除农村义务教育阶段学生学杂费，继续对农村困难家庭子女免费提供教科书并补助寄宿生生活费。认真解决农民工同住子女义务教育阶段上学难问题，做到应入尽入、待遇平等。继续对城市低保家庭子女上学实施“两免一补”。认真执行义务教育学校“一费制”，有效制止教育乱收费。逐步普及高中教育，新建、改造一批普通高中，市区高中阶段入学率达到85%以上，努力提高农村高中阶段入学率。大力发展职业教育，积极推进职业教育各项改革，建立行业、企业、学校共同参与的办学机制。扩大中等职业学校办学规模，加快新乡职业技术学院建设，启动平原职业技术学院项目，开展国家级和省级示范性职业学校创建工作。努力为驻市高校排忧解难，支持高等院校加快发展。经过几年努力，争取建成一批国家级或省级高素质人才培训基地。
27	开展形式多样的思想政治教育和精神文明创建活动。认真贯彻《中共中央关于加强和改进思想政治工作的若干意见》和中共广东省委的实施意见。认真搞好县级领导班子和领导干部以“讲学习，讲政治，讲正气”为主要内容的党性党风教育。要把树立坚定正确的理想信念作为首要任务，引导广大干部和群众树立建设有中国特色社会主义的共同理想。加强马克思主义唯物论和科普教育。进一步开展社会公德、职业道德和家庭美德教育。在农村深入开展科技、道德、法律、文化“四进家”活动。加强社区建设，发展和完善社区服务。继续深入开展创建文明城市、文明村镇、文明单位和文明行业活动。珠江三角洲和经济比较发达的地区，继续推进创建“高起点规划、高标准建设、高效能管理、高品味文化”的文明村镇活动；山区和经济欠发达地区广泛开展以治穷变富和改水、改厕、改灶、改路、改造住房为主要内容的创建文明小康村镇活动。
28	加强国防教育和支持部队建设  加强全民国防教育，继续做好国防动员和人民防空工作。支持驻梧部队、民兵预备役部队建设，落实军人优待抚恤政策，做好军队转业干部接收安置工作。深入开展“双拥共建”活动，巩固和发展军政军民团结。
29	推进教育现代化建设，提高教育发展水平。高质量高水平普及九年义务教育和普通高中教育，优化学前教育，促进民办教育和社区教育，大力发展职业教育，加快发展高等教育，推进以发展高等职业教育为重点的佛山大学园区建设。重视教育公平，推进区域教育均衡发展。重视并抓好外来务工人员子女的教育。积极创造条件，探索开展免费义务教育试点工作。实施人才强教工程，建设高素质师资队伍。抓好教育现代化建设，不断提升教育信息化和教育管理水平。
30	优先发展教育事业。积极推进教育事业均衡协调发展，加快义务教育规范化学校建设，加快普及高中阶段教育，确保完成“普高”任务。积极推进现代职业教育体系改革试验区建设，做强做优职业技术教育。深入实施技工教育倍增计划，加快市职业技术学院、市高级技校扩建工程、市公共培训中心、市新职校和市特殊教育学校建设。继续推进教育创强工作，提升教育质量和水平。进一步完善和落实义务教育学校绩效工资、中小学教师工资福利待遇“两相当”工作。
31	优先发展教育事业。全面实施素质教育，加强学校管理和教师队伍建设，加大中小学校舍建设力度，优化中小学校布局，合理配置教育资源，扎实推进城市义务教育阶段学生免除杂费和取消借读费工作，切实解决适龄儿童入学难问题，进一步巩固 “两基”成果和提高办学水平。大力实施中等职业教育攻坚，整合市、县两级职业教育资源，扩大职业教育办学规模。加快高等教育发展，办好梧州学院和梧州职业学院。
32	"优先发展教育事业，促进教育公平。坚持把义务教育工作重点放在农村的方针，落实农村义务教育保障机制，实施农村义务教育阶段薄弱学校改造工程，巩固提高""两基""成果。继续在农村并逐步在城市免除义务教育学杂费，全面落实对家庭经济困难学生免费提供课本和补助寄宿生生活费政策，保障和维护农民工子女平等接受义务教育的权益。大力发展各级各类教育，积极普及十二年制教育，办好安顺学院，建设安顺旅游职业技术学院，在每个县区重点办好一所起骨干示范作用的职教中心(中等职业学校)。深化科技体制改革，发挥科技进步对经济社会发展的支撑引领作用，力争科技对经济的贡献率达到40%以上。加强多种形式的产学研联合，大力扶持科技型中小企业和民营科技企业，全面提高企业技术创新能力。加强知识产权保护，做好科学普及工作。大力实施人才战略，健全科学的人才培养、评价、选拔、任用和激励保障机制，切实抓好政府工作人员、专业技术人才和企业经营管理人才队伍建设，加快各类技术职称评审工作，培养一批高级人才，在全社会形成尊重知识、尊重人才、尊重劳动、尊重创造的良好氛围。"
33	坚持教育优先发展，以部省共建“毕节贫困山区教育改革试验区”为平台，以实施国家教育体制“三项改革试点”为契机，抓紧实施试验区中长期教育事业改革和发展规划；大力发展学前教育，全面推进义务教育均衡发展，解决好进城农民工子女就学问题，用两年时间解决城镇学校“大班额”问题；加快推动高中阶段教育特别是中等职业教育发展，建成毕节教育城；积极发展民族教育、高等教育、特殊教育、继续教育和民办教育。深化文化体制改革，建立完善市、县区文化体育基础设施，基本形成惠及城乡的文化公共服务体系。进一步加强人口和计划生育工作，全面推行人口计生“双诚信、双承诺”基层群众自治工作，常住人口符合政策生育率达94.5%以上。深化医药卫生体制改革，以农村为重点，强化公共卫生服务网络建设，突出抓好麻风病防治，推进等级医院创建工作，加大乡镇卫生院建设力度，全面实施乡村一体化管理，60%以上村卫生室达到甲级水平，城乡居民基本医疗参合（保）率巩固在96%以上。全面加强科技、民族宗教、外事侨务、老龄、档案、地方志、双拥优抚、人防、气象等工作，支持国防后备力量建设。
34	创建广东省推进教育现代化先进市。两年内新建、扩建中小学校19所，今年新增学位6300个，完善异地务工人员随迁子女和引进人才子女入学机制，推动义务教育均衡优质标准化发展。支持肇庆学院加快高水平特色学科建设，推进肇庆医专和广东工商职业学院“升本”，积极争取国内外高等院校到肇办学，深化职业院校校企对接合作。继续实施第二期学前教育三年行动计划、特殊教育提升计划。促进老年教育事业发展。推动广宁县、封开县、德庆县创建成为广东省推进教育现代化先进县，确保我市创建成为广东省推进教育现代化先进市。
35	优先发展教育事业。继续推进教育公平和义务教育均衡发展，努力办好让人民满意的教育。深入实施素质教育，不断提高教育教学质量，城市初中毕业生升学率达到97%、农村达到86%以上。加大投入力度，加速基础教育布局调整，推进九年一贯制学校建设，确保标准化普九工作一次性通过省级验收。高标准完成市高中二期工程建设，实现体育馆资源全社会共享。积极发展职业教育，加速职教资源整合和专业结构调整，搞好综合实训基地建设，确保职业技术学院实训基地年内竣工使用。进一步办好成人教育、幼儿教育和特殊教育。
36	促进教育均衡发展。加大标准化学校建设力度，翻建永丰小学，建成第七中学、滨河幼儿园，完善中小学校教学设施，改善办学条件。全面深化教学改革，改进教学方法，打造高效课堂，创建特色学校，稳步提升教育教学质量，顺利通过自治区义务教育均衡发展示范县验收。加快镇村（社区）健身休闲场所建设，不断满足群众多元化健身需求。
37	第三，加强全局观念的教育，搞好地区、部门之间的协调。省里要服从全国的大局，省级各部门和各地区要服从全省的大局。要提倡地区之间、部门之间经常沟通对话，自己职权范围内可以解决的问题自己解决，不能把矛盾上交，也不能相互推诿，更不能为了地区、部门利益无休止地扯皮。省政府在重大问题上，既要发扬民主，注意倾听各方面的意见，又要当断则断，保证政令畅通。
38	办好人民满意教育。深化京银教育合作，加快推进“互联网+教育”行动计划和“教育信息化2.0行动”。优化教育资源布局，推进学前教育三年行动计划，新建11所幼儿园，幼儿园普惠率达到78%。推动义务教育优质均衡发展、高中教育特色化发展，深化职业教育校企合作、产教融合，加强特殊教育，推动宁夏幼专自治区一流学科建设。清理整顿违规违法办学行为，加强民办学校规范管理，促进民办教育有序健康发展。实施一批中小学校建设项目，力促北师大银川学校幼儿园、小学建成投用，着力解决群众反映强烈的“乡村弱”“城市挤”“班额大”“负担重”等问题，力争让每个孩子都能享有公平而有质量的教育。
39	一是办好人民满意教育。聚焦解决学前教育“入公难、入民贵”问题，全年新建、改扩建公办园40所，扶持普惠性民办园30所，普惠性幼儿园覆盖率达到80%以上。聚焦解决义务教育“乡村弱、城镇挤”问题，新建、改扩建中小学45所，培树中小学名校30所，市中心区新建小区配建幼儿园、学校实现应建尽建、移交公办，年内全部消除“超大班额”。聚焦高中教育提质量、创品牌，持续开展“三名”工程，加快唐山十中等13所高中迁建扩建，组建4个以上高中教育集团。聚焦产教城深度融合，支持华北理工大学对标“双一流”建设，唐山工业职业技术学院、唐山职业技术学院创建国家优质高职院校。提升唐山师范学院、唐山学院办学水平，力争达到硕士学位授予权申办条件，唐山学院与法国瓦岱勒学院联合办学开班招生。
40	办好人民满意教育。坚持正确办学方向，大力促进教育公平。以市职校整体搬迁等项目为重点，完善教育基础设施。加强师资队伍建设，强化教研教学管理，持续推进“双语”教育，提高教育教学质量。落实好“组团式”教育、人才引进受援工作。积极推进义务教育均衡发展，扎实做好波密、工布江达两县迎检工作。严格教育经费管理。出台促进体育事业发展指导意见，发展高原特色体育事业，打造国内知名户外运动圣地，提高全民身体健康水平。
41	办好人民满意的教育。加大对农村教育扶持力度，实施教育薄弱镇学校设施配备扶助计划，改善农村中小学办学条件。推进农村幼儿园标准化建设，在每个新型农村社区规划建设一所标准化幼儿园。鼓励城区教师到农村支教，加强农村学校师资力量配备，确保农村教师岗位津贴落实到位。推行义务教育学校校长和教师轮岗交流制度，促进教育资源均衡配置。新建、改扩建幼儿园160所，建设300所中小学标准化食堂。推进普通中小学小班化教育，推行海洋特色教育和普通高中多样化发展。加强德育、美育、体育教学，提高学生综合素质，增强学生社会责任感、创新精神和实践能力。推进职教园区规划建设，实施中职、高职和普通本科对口贯通、一体化培养试点。加大对驻青高校的扶持力度，开展高等教育多层次合作，积极引进国际高水平大学。建立公共财政资助民办教育机制，稳妥推进非营利性民办学历教育学校的教师社会保险改革试点工作。加强特殊教育设施建设。落实各项教育免费政策，完善新市民子女、家庭经济困难学生就学保障措施。加强校园及校车安全管理。
42	坚持把教育放在优先发展的战略地位。全面推进教育综合改革，完善农村义务教育经费保障机制，落实好城乡义务教育“两免一补”政策，抓好中小学危房改造和西部农村初级中学校舍改造工程。确保贫困、民族地区教育投入，稳定师资队伍，解决好贫困学生上学问题和农村中小学“小锅灶”问题。全面巩固和提升“两基”水平，加强高中教育，大力抓好中等职业教育，继续抓好成人教育、学前教育和特殊教育，稳步发展高等教育，鼓励发展民办教育，强化信息技术教育。调整优化教育资源配置，提高农村学校教学水平，推进示范学校建设。高中阶段毛入学率提高3个百分点以上；加快保山师专建设，确保年内实现升本目标；推动保山医专学校建设；加强教师队伍建设，抓好师德师风教育。
43	进一步完善“以县为主”的农村义务教育管理体制,努力增加教育投入,改善办学条件,确保编内教师工资按国家标准发放。加强师资队伍特别是校长队伍建设,激发学校活力,提高教育教学质量。力争全市小学、初中适龄儿童入学率分别达到99%和98%。努力扩大高中阶段教育规模。把发展职业教育作为推进工业化、城市化和建设新农村的最佳结合点,整合现有中等职业教育资源,引导更多的社会资本投向职业教育,争取组建1-2所高等职业技术学院,每县建设改造一所高水平的职业技术教育中心,力争办成几个具有较大规模和影响的职教示范基地。继续加强菏泽学院后续工程和重点学科建设,支持菏泽医专新校区建设。
44	推动教育优先优质发展。推进学校、家庭、社会教育合力育人，加强家庭教育指导服务。推进200所义务教育学校实现现代化达标，推动义务教育优质均衡发展。实施品牌特色高中建设工程，深化普通高中课程教学改革。打造职业教育示范区升级版，加快世界一流现代职业教育体系建设，实施产教融合行动计划，深化校企合作，支持中德应用技术大学、职业技术师范大学建设国际一流职业教育大学。支持南开大学、天津大学建设一流大学，推动天津工业大学、天津医科大学、天津中医药大学等高校建设一流学科，启动顶尖学科培育计划，实施高校人工智能创新行动。加强教师队伍建设和师德师风教育，完善教师培养培训体系和补充机制。
45	加强国防教育、国防动员和国防后备力量建设，支持国防和军队改革，支持驻豫解放军、武警部队、预备役部队建设，抓好民兵和人民防空建设，深入开展双拥共建，巩固军政军民团结。全面贯彻党的民族政策和宗教工作基本方针，促进民族团结、宗教和睦。支持工会、共青团、妇联等人民团体更好发挥桥梁纽带作用。做好外事、侨务、港澳、对台工作。加强统计、参事、史志、文史、档案、气象、地震、测绘、地质、邮政、援疆等工作。
46	提高教育供给质量。努力破解普惠性学前教育供给不足、“择校热”、“大班额”等问题，新改扩建幼儿园20所，新增示范幼儿园42所，普惠性幼儿园学额覆盖率达80%以上；新改扩建中小学37所，推动15所小学、5所初中实施学校联盟、集团化办学。加强普高课改基地校、达标校建设，全面实施高考综合改革。引导职业院校增设产业发展急需专业，培育省级示范性中职学校7所。推动市属本科院校建设高水平应用型大学，加快闽江学院更名进程。推进与天津大学、新加坡国立大学、清华附中、北大附中等名校合作。探索解决中小学教师编制不足问题，推进中小学教师“县管校聘”改革。加强师德师风建设和专业培训，改进中小学课后服务。提升继续教育、老年教育、社区教育和特殊教育办学水平，加快建设学习型城市。
47	优先发展教育事业。进一步完善农村义务教育经费保障机制，认真落实“两免一补”政策，加快农村义务教育发展。落实“四免一补”政策，加快职业教育发展。今年春季起，免收农村义务教育阶段学生地方课程教科书费。省政府决定用3年左右时间，基本化解农村义务教育的历史债务，教育、财政等有关部门要积极做好相关工作，争取我市在1至2年内完成化解总额为3043万元的农村义务教育历史债务的任务。今年，省政府将开展以提高教师素质为重点的“教育质量年”活动。要抓紧抓好新一轮中小学校长、教师全员培训，推进课程改革，切实提高教育教学质量。2008年计划从全国重点大学直接招聘本科毕业生、硕士研究生14名。加大工作力度，确保青少年活动中心、新实验小学建设等项目按计划顺利推进，争取软件学院基地、琼师附小搬迁等项目建设取得较大进展。
48	加强国防教育、国防动员和国防后备力量建设，支持国防和军队改革，支持驻许解放军、武警部队、预备役部队、民兵和人民防空建设，深入开展双拥共建，加强退役军人服务保障体系建设，推进军民融合深度发展。支持工会、共青团、妇联等人民团体更好发挥桥梁纽带作用。做好民族、宗教、外事、侨务、港澳、对台工作。加强统计、史志、档案、气象、地震、邮政、援疆等工作。
49	加快教育改革，促进公平发展。制定实施学前教育标准，分步实施幼儿园达标改造、扩容。制定实施义务教育标准，分步实施中小学校提标改造工程，年内完成偏远地区中小学校的提标改造。继续放宽普高、职高分流限制，促进普高、职高协调发展。积极稳妥开展高考综合改革国家试点。积极推进高等教育改革发展，加大重点高校、重点学科支持力度，着力提高高等教育质量，争创国际国内领先的一流学科、一流大学。积极推进应用型本科院校和高等职业教育院校上水平。
50	提升教育发展水平。全面推进基础教育、学前教育省级改革试验区建设。新建改扩建学校18所，新增学位2万个，基本解决城镇中小学“大班额”问题。新建改扩建普惠性幼儿园15所，新增学位3600个。加强中小学体卫艺教育，促进家庭教育和学校教育相结合。推进中小学德育课程一体化，加强中华传统文化教育。开展中小学“小班化”教学试点。全面开展城区小学生课后免费托管工作。积极适应新高考改革，推动普通高中“选课走班”教学。实施高等职业教育创新发展行动计划，推进中等职业学校品牌专业与实训基地建设，增加现代学徒制试点。实施特殊教育提升计划。加快推进威海一中新校区、市青少年活动中心、威海艺术学校等新建改造工程，完成市职业中等专业学校整合搬迁，启动建设市中小学生综合实践教育中心三期工程。
