10	"统筹发展特色优势产业,按照""产业强化年""安排部署,坚持市场主导、政府引导,科学规划、合理布局、各有侧重,对瞄准了的优势产业绵绵用力、久久为功,以功成不必在我的胸襟,坚定不移地推进,全力打造林芝特色优势产业升级版。大力发展以生态农牧业为重点的净土健康产业,深入挖掘、大力整合具有""三品一标""资质的特色优势农畜产品,在成规模、创品牌、提品质、增品种上做足文章、做成特色、做大做强。"
11	以人为本，建设服务政府。坚持把最广大人民的根本利益作为制定政策、开展工作的出发点和落脚点，正确反映和兼顾不同方面群众的利益。高度重视和维护人民群众最现实、最关心、最直接的利益，坚决纠正各种损害群众利益的行为。始终保持良好的状态和全新的观念，始终保持不怕苦、敢吃苦的精神，深入到困难群众中去，深入到矛盾多的基层单位中去，真心实意为群众排忧解难，尤其对弱势群体倾注更多的关爱，让千家万户有更多的笑容，有更多的温馨。
12	根据省委、省政府的要求和市委的部署,今年政府工作的总体要求是:以邓小平理论和“三个代表”重要思想为指导,认真贯彻党的十六大和十六届三中、四中全会精神,全面落实科学发展观,正确把握国家宏观调控政策,紧紧抓住“突破菏泽”的战略机遇,围绕实现“三三一一”目标,全力加快工业化和城市化进程,着力在招商引资和大项目建设、园区建设、城市建设上求突破,促进全市经济社会全面协调可持续发展。全市经济社会发展的主要预期目标是,生产总值增长15%,二、三产业比重提高3个百分点;全社会固定资产投资增长30%;地方财政收入增长15%;社会消费品零售总额增长15%;进出口增长25%,实际利用外资增长30%;农民人均纯收入和城镇居民人均可支配收入分别增长8%和10%;新增城镇就业8万人以上,城镇登记失业率控制在3.8%以内;人口自然增长率控制在6.9‰以内。实际工作中要加倍努力,力争发展得更快更好。
13	今年政府工作的总体要求是：以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的十九大和省委、市委、区委全会精神，坚持新发展理念，以高质量发展为主题，以转型升级为主线，以建设“四区四中心”为目标，以“三大片区”发展为载体，以重大项目为支撑，统筹做好稳增长、促改革、调结构、惠民生、防风险各项工作，坚决打好打赢“三大攻坚战”，开启解放高质量发展新征程，加快建设“五个解放”，在焦作“出重彩、更精彩”的伟大进程中走在前列。
14	今年是新一届政府任期的第一年，市政府经过认真研究，提出如下建议。今年工作的指导思想是：认真贯彻落实中共十五大、全国九届人大一次会议和中共广东省第八次代表大会的精神，按照“开拓进取，稳中求快，加强管理，有效增长”的发展思路，以迎接全国“九运会”，增创发展新优势为目标，抓住机遇，加大改革和发展力度，积极推进经济体制和经济增长方式的根本性转变，着力提高经济增长的质量和效益，切实加强社会主义精神文明建设和民主法制建设，促进国民经济持续、快速、健康发展，实现社会的全面进步。今年全市国民经济和社会发展的主要计划指标是：国内生产总值增长13%;农业增加值增长5%(农业总产值增长6%);工业增加值增长13.5%(工业总产值增长14%);第三产业增加值增长13.5%;全社会固定资产投资增长8%;社会消费品零售总额增长14%;外贸出口总额增长10%;实际利用外资额增长5%;商品零售价格总水平涨幅控制在3%以内;居民消费价格总水平涨幅控制在5%左右;地方财政一般预算收入增长10%;城镇登记失业率控制在3%以内;人口自然增长率控制在6.48‰之内;科技进步对工业经济增长贡献率提高1.8个百分点。
15	（一）强化政治意识，建设忠诚可靠的政府。坚持“三个一以贯之”，树牢“四个意识”，坚定“四个自信”，严守政治纪律和政治规矩，始终把政治建设摆在首位，坚决维护习近平总书记在党中央和全党的核心地位，坚决维护党中央权威和集中统一领导。深入推进“两学一做”学习教育常态化制度化，扎实开展“不忘初心、牢记使命”主题教育，自觉用习近平新时代中国特色社会主义思想武装头脑、指导实践、推动工作；自觉把忠诚和看齐写在岗位上、融入事业中，做到中央有号召、省委有要求、市委有部署，市政府就有行动、有落实。
16	今年政府工作的总体要求是：深入贯彻党的十七大和十七届三中、四中全会精神，认真落实科学发展观，围绕打造区域经济文化高地这一奋斗目标，更加扎实有效地实施好“五大战略”，加快推进“五化进程”，着力扩大经济总量和增强发展实力，着力推动发展方式转变和经济结构调整，着力推进城乡统筹发展和深化改革、扩大开放，着力保障改善民生和维护社会稳定，保持经济平稳较快发展，全面完成“十一五”规划目标，努力实现全市经济社会发展的新跨越。
17	增强法治意识，依法履行政府职能。全面落实推进依法治国战略部署，加快建设职能科学、权责法定、公开公正、廉洁高效的法治政府。健全政府依法决策机制，把公众参与、专家论证、风险评估、合法性审查、集体讨论决定作为政府重大决策法定程序，确保决策程序正当、过程公开、责任明确。积极推进综合行政执法改革，落实行政执法人员持证上岗、资格管理制度和行政执法责任制。自觉接受人大及其常委会的法律监督、工作监督和人民政协的民主监督，认真办理人大代表、政协委员建议和提案，坚持向人大报告工作、与政协协商工作、向老干部、民主党派、工商联和无党派代表人士通报工作制度。
18	深化政府机构改革。认真贯彻中央、自治区精神，实行大部门体制，理顺部门职责关系，上半年完成市、县两级政府机构改革任务。加快理顺城市管理体制，明确市本级与城区事权，规划权高度集中，建设权统分结合，管理权尽量下放。进一步完善工业园区管理体制，为产业发展和城市建设创造良好的体制机制环境。
19	明年政府工作的总体要求是：全面贯彻党的十六大和市委四届二次全会精神，高举邓小平理论伟大旗帜，以“三个代表”重要思想为指导，按照全面建设小康社会和建设工业省、科技省、生态省的要求，坚持“工业立市、科教兴市、开放带动、县域突破、人才兴业”战略和“高效益、广就业、可持续”方针；继续以工业立市为重点，突出工业立市、农业增效、财政翻身三项主要任务；继续实施扩大中心城市规模、建设长平经济走廊、培育十大工业基地、扶持壮大企业集团、搞好六个开发区建设的战略布局；发展税源型、就业型、可持续型经济，加快工业化、信息化、城镇化和经济国际化进程，加强精神文明、政治文明建设，促进经济快速发展和社会全面进步，争取早日实现建设经济强市目标。
20	严格依法履行政府职能。坚持法定职责必须为、法无授权不可为原则，厘清权力边界，加快推进机构、职能、权限、程序、责任法定化，建立权力清单、负面清单和责任清单，及时公布行政许可、行政处罚、行政强制、行政征收等事项，坚决杜绝法外设权。在继续简政放权的同时强化事中事后监管，更加重视履行市场监管、社会管理、公共服务和环境保护等职能，切实解决好与群众直接相关的食品安全、市场管理、环境污染等问题。
21	今年政府工作的总体要求是：坚持以习近平新时代中国特色社会主义思想为指导，深入贯彻落实党的十九大和十九届二中、三中全会精神，按照省委经济工作会议和市委六届七次全会部署，坚持稳中求进工作总基调，坚持新发展理念，坚持推动高质量发展，坚持以供给侧结构性改革为主线，坚持深化市场化改革、扩大高水平开放，高质量推进五大发展行动，加快推进新型工业化和“旅游+”，继续打好三大攻坚战，统筹推进稳增长、促改革、调结构、惠民生、防风险、保稳定工作，进一步稳就业、稳金融、稳外贸、稳外资、稳投资、稳预期，增强人民群众获得感、幸福感、安全感，保持经济持续健康发展和社会大局稳定，为全面建成小康社会收官打下决定性基础，加快建设更美丽更富裕更文明的现代化新黄山，以优异成绩庆祝中华人民共和国成立70周年。
22	（二）建设服务政府。深入推进“放管服”改革，强化事中事后监管，营造公平竞争发展环境。坚持推行市场准入负面清单制度，完善政府权责清单。巩固减证便民成果。深化“仅跑一次”改革。继续实行错时延时工作制试点，更好提供政务服务、开展市场监管、加强城市管理，努力做到群众在哪里服务就在哪里、市场在哪里监管就在哪里。切实加大“云、网、端、数”四位一体的政务云平台建设力度，建立市和区（市）县智慧治理中心，建成全市智慧城市运行中心，提升政务信息资源开放共享应用水平。深入推进网络理政，大力实施“一号申请、一窗受理、一网通办”，建设一体化自助服务系统，推进线上线下融合发展，打造“身边实时政府”。
23	今后五年政府工作的预期目标是：国内生产总值年均增长10.8%，其中第一产业增加值增长5%，第二产业增加值增长16.6%，第三产业增加值增长11%。全社会固定资产投资年均增长14%，社会消费品零售总额年均增长11.3%，外贸出口年均增长10%，实际利用外资年均增长14%，城镇化率达到30%以上，城镇居民人均可支配收入年均增长8%，农民人均现金收入年均增长5%，人口自然增长率控制在70‰以内，城镇登记失业率控制在4.5%以内，私营个体经济增加值占国内生产总值的比重达到50%以上，努力实现市第二次党代会提出的财政收入翻一番的奋斗目标。
24	坚持权责法定，建设依法行政的法治政府。严格遵守宪法法律，全面提高法治思维和依法行政能力，确保政府工作在法治轨道上运行。坚持规章、规范性文件立改废释并举，完善并严格执行重大决策法定程序，落实法律顾问、公职律师制度，全面推行重大执法决定法制审核制度。试行行政复议网上受理，提高仲裁公信力，依法有效化解社会矛盾。自觉接受人大及其常委会监督和政协民主监督，完善12345政府热线平台，健全接受社会监督和舆论监督机制。深入推进政务公开，打造透明政府，让权力阳光运行。
25	不图虚名，建设勤政务实政府。各级政府工作人员特别是领导干部要牢固树立正确政绩观，真正扑下身子、放下架子，深入基层、深入群众，掌握真实情况，解决实际问题，力求把涉及全局和人民群众利益的每一项工作做好。切实转变作风，提高服务意识，加大服务力度，同时要主动向上级争取政策、项目和资金，为地区经济发展争取更多的支持。进一步修订政绩考核办法，加大对重点工作落实情况的考核力度。建立新闻发布会制度，适时向群众发布各类信息。努力把政府经济管理职能转到服务和改善环境上来，创造统一开放、公平透明、竞争有序的市场运行体系。
26	转变职能，建设服务政府。继续深化行政管理体制改革，推进政企、政事、政资分开，切实解决政府越位、缺位和错位问题，在履行好经济调节和市场监管的同时，切实加强社会管理和公共服务。创新公共服务体制，改进公共服务方式，优化公共资源配置，加强公共设施建设，提高社会管理水平。进一步完善政务服务中心运行机制，深化行政审批制度改革，减少审批事项，规范审批行为；加强效能建设和公务员队伍建设，健全行政监督、效能监察、考核奖惩机制，提高机关服务质量和效率；扩大政务公开，加快电子政务建设，完善政府综合门户网站，努力为社会提供透明、便捷的政务服务；完善政府新闻发布制度，提高政府工作透明度，保障群众的知情权、参与权和监督权。
27	完善政务决策规则,建立了解民情、反映民意、集中民智、珍惜民力的决策机制,健全与群众利益密切相关的重大事项社会公示制度和听证制度,推行专家参与决策制度,提高政府科学决策水平。巩固和扩大基层民主,完善村民自治、社区民主管理制度,深化政务公开、村务公开,自觉接受人民群众和新闻舆论监督,提高政务工作透明度。坚持行政首长负责制,健全运行机制,加强督查督办,增强政府执行力。
28	坚决贯彻落实《拉萨市人民政府关于大力推进招商引资工作的若干意见》，成立招商引资工作领导小组，加强招商引资队伍建设，建立市、县两级招商网络和招商引资项目库，积极探索招商新路子。坚持走出市门，主动招商、亲商，营造投资环境，举行和开展多种形式的招商洽谈会，全方位扩大开放，宽领域招商引资。继续改善政务环境、法制环境，市场环境和信用环境，切实优化投资环境。精心组织经济技术开发区建设，构筑招商引资平台，延伸产业链，增加附加值，提高招商引资成效。制定招商引资目标，落实任务，强化责任，把招商引资作为各级干部的硬任务，今年全市招商引资要力争实现实际到位资金20亿元以上。
29	建设廉洁政府。严格执行《关于新形势下党内政治生活的若干准则》和《中国共产党党内监督条例》，切实加强政府系统党风廉洁建设，完善权力运行制约和监督机制。加强行政监察和审计监督，坚持把纪律和规矩挺在前面，把握运用监督执纪“四种形态”。加强执纪审查，严肃查处腐败案件，增强拒腐防变和抵御风险能力，构建不敢腐、不能腐、不想腐的有效机制，推进干部清正、政府清廉、政治清明。
30	加强各级政府领导与各民主党派、工商联、无党派人士及工会、共青团、妇联等群众团体的对口联系，主动听取社会各界对重大问题的意见。提高办理人民代表议案、建议和政协委员提案的质量。建立重大事项社会公示制度和社会听证制度，完善决策咨询制度，多形式地扩大公民有序参与政府管理，不断推进决策科学化、民主化，使政府工作更符合民意。
31	我们要加强诚信政府建设，坚持一切从实际出发，做到因地、因时、因事制宜，扎扎实实做好每一项工作，全面推进政务公开，认真兑现向社会和群众作出的承诺，切实提升政府公信力和影响力，推动形成诚信守法的社会环境。
32	建设服务型政府。牢固树立亲民为民理念，努力办好顺民意、解民忧、惠民生的好事实事，解决好事关民生的难事急事。牢固树立亲商爱商理念，察企业之所难，帮企业之所需。健全权力运行和监督体系，深入开展政风行风民主评议，发挥好公共资源交易中心、政府门户网站等服务平台作用，自觉接受人民和社会监督，做到干部清正、政府清廉。
33	今年政府工作的总体要求：全面贯彻党的十七大和十七届三中、四中全会精神，以邓小平理论和“三个代表”重要思想为指导，深入贯彻落实科学发展观，继续大力实施跨越式发展战略，坚持重在持续、重在提升、重在统筹、重在为民，更加注重推动经济发展方式转变和经济结构调整，更加注重提高经济增长的质量和效益，更加注重推进改革开放和自主创新，更加注重改善民生、保持社会和谐稳定，更加注重利用国际国内两个市场、两种资源，着力推进工业化、城镇化、农业现代化协调发展，努力保持经济平稳较快增长和跨越式发展的良好局面。
34	（二）加强法治政府建设，提升依法行政能力。深入实施《法治政府建设实施纲要》，持续培育法治精神，不断强化“法无授权不可为，法定职责必须为”的法治观念，凡事以法为先、坚持于法有据。牢固掌握政策体系，按政策推动发展，按政策促进改革，按政策服务群众，不断提升执行政策的水平。修订完善政府规章，自觉接受人大法律和工作监督、政协民主监督，认真听取民主党派和工商联、无党派人士意见，推动法治政府建设再上台阶。
35	今年政府工作的指导思想是：以邓小平理论和“三个代表”重要思想为指导，深入贯彻落实科学发展观，全面落实省、市第八次党代会精神，坚持“稳中求快、稳中求好”的工作总基调，大力实施“从大运河走向渤海湾”发展战略，全面实施沿海发展规划，强力推进沿海经济、中心城区经济、县域经济快速发展，全面发展社会各项事业，切实保障和改善民生，努力实现全市经济社会更好更快更大发展。
36	坚持狠抓落实，建设勤政高效政府。全力抓好“落实年”各项工作，重点抓好学习实践科学发展观整改措施的落实，抓好政府既定工作目标任务的落实，抓好项目的落实，抓好转变机关干部作风的落实，确保全市各项工作取得的新起色、新成效。加快政府职能转变和体制创新，强化政府的服务职能，增强领导科学发展、促进社会和谐的能力。深化机构人事制度改革和行政审批制度改革。切实转变工作作风，引导广大机关干部把心思集中在“想干事”上，把精力发挥在“能干事”上，把能力体现在“会干事”上，把目标落实在“干成事”上，努力建设一支高素质的公务员队伍。
37	今年政府工作的总体要求是：全面贯彻党的十七大精神，以邓小平理论和“三个代表”重要思想为指导，深入贯彻落实科学发展观，大力实施以工兴市战略、科教兴濮战略、人才强市战略、开放带动战略、可持续发展战略和品牌城市战略，加快推进工业化、城镇化和农业现代化，着力调整经济结构和转变经济发展方式，着力推进改革开放和自主创新，着力加强节能减排和生态环境保护，更加重视改善民生和促进社会和谐，推动经济社会又好又快发展。
38	今年是新一届政府开局之年，我们要把长春发展业已形成的良好势头巩固和持续下去，争取更大的发展、更多的成绩。全市经济社会发展的主要预期目标是：地区生产总值增长7.8%左右，规模以上工业产值增长8.3%以上，全社会固定资产投资增长15%以上，社会消费品零售总额增长10%以上，地方级财政收入、城乡居民收入与经济保持同步增长，居民消费价格涨幅3%左右，城镇登记失业率控制在4%以内。在实际工作中，我们要以奋发有为的状态、争先进位的勇气、攻坚克难的决心，努力争取更好的结果。
39	一年来，我们始终把学习贯彻落实习近平新时代中国特色社会主义思想和党的十九大精神作为首要政治任务，坚持政治机关目标定位，坚定坚决、不折不扣地贯彻落实习近平总书记关于新疆工作的重要讲话和重要指示批示精神，贯彻落实自治区党委、政府的各项决策部署，确保政令畅通。我们坚持把党的领导贯穿于政府工作始终，在市委的领导下依法全面履行政府职能，着力推动诚信、高效、服务、开放、廉洁的“五型”政府建设，取得了初步成效。自觉接受人大及其常委会法律监督、人民政协民主监督以及社会各界监督，认真办理人大议案（建议）和政协提案。全年受理市长专线36073件、市长信箱673件，办结率99%，畅通了服务群众的“最后一公里”。我们不断加强政风行风建设，坚持不懈落实中央八项规定、自治区党委和市委各项措施，坚决纠正“四风”“四气”，干部作风持续改善。顺利完成了“十三五”规划纲要中期评估调整工作，高质量完成了国务院大督查、中央巡视反馈问题整改、中央办公厅调研组工作任务，扎实推进“两项审计”整改任务落实。强化党风廉政建设，充分运用执纪问责“四种形态”，对党员干部的苗头性、倾向性问题，及时发现提醒，严肃进行约谈，营造了风清气正的政治环境。
40	今年政府工作的总体要求是：认真贯彻落实党的十八大以及中央、全省经济工作会议精神，坚持“五大战略”，围绕“三区突破”，着力做强特色产业，着力扩大有效需求，着力提高质量效益，着力统筹城乡发展，着力保障改善民生，稳中求进，好中求快，努力保持经济持续健康较快发展和社会和谐稳定，为全面建成小康社会奠定坚实基础。
41	 建设法治政府，增强公信力。加强政府法制工作，认真落实《全面推进依法行政实施纲要》，按照决策、执行、监督相协调的原则，建立健全民主科学决策的体制机制。严格行政执法责任制、过错责任追究制和执法督查制等制度，提高依法行政水平，让权力在阳光下运行。
42	全面推进依法行政，努力建设法治政府。深入贯彻实施行政许可法和全面实施依法行政纲要，严格依照法定的权限和程序行使权力、履行职责，依法管理经济社会事务。依法保障人民群众的合法权益，自觉接受人民群众的监督。加强和改进行政执法，切实解决有法不依、执法不公、多头执法等群众反映强烈的问题。加强行政执法监督，加强行政执法人员素质培训，促进严格执法、公正执法和文明执法。
43	为了全面完成今年的各项预期目标，政府工作将遵循以下五条原则：一是必须坚持以科学发展观统领本溪经济社会发展全局，真正做到又好又快发展。坚定不移地贯彻“在和谐中求发展、在发展中求质量”的基本要求，突出发展主题，唱响和谐主旋律，坚定市十次党代会和“十一五”规划明确的发展思路不动摇，要一如既往地坚持下去，要用发展的思路、发展的措施去解决我们发展中的一切问题。二是必须坚持本溪要走出去的战略，促进本溪全面大开放。工业企业要走出去，由老城区向经济技术开发区和工业加工区集中，在本钢和北钢不断发展的基础上，再形成若干个相对集中的集群式工业园区。城市要走出去，在改造老城区的同时，加大新城区开发力度，城市沿太子河上溯发展，扩大城市空间。要跳出本溪思考本溪，将本溪的经济和社会发展融入全省、全国乃至全球的大环境之中，思想观念、工作思路和方法措施都要与大环境、新体制相接轨，不断营造本溪大开放的氛围。三是必须坚持工业强市思想，走有本溪特色的发展道路。本溪具备钢铁城市、绿色城市、旅游城市的潜力和基础，要在今后日益激烈的城市竞争中取胜，必须充分挖掘和利用有利要素与比较优势，扬长避短，努力做到“三抓三解决”，即：抓好为“两钢”服务，支持“两钢”做优做强冶金支柱产业，解决本溪的财源问题；抓好园区经济、民营经济和中小企业，加快培育三大接续产业、发展壮大专精特新产业，形成产业集群，解决本溪的就业问题；抓好城市建设和环境改善，使土地不断升值，解决本溪的城市建设成本问题。四是必须紧紧依靠本溪广大人民群众的智慧和力量，加快和谐本溪建设。本溪山青水秀、人杰地灵。本溪的事业必须依靠全市人民的谋划和创造。要更加尊重知识、尊重人才、尊重劳动、尊重创造，更加重视公平与和谐，千方百计地激发全社会的积极性和创造力，更加注重改善人民生活特别是保障困难群众的基本生活，真正让改革和发展的成果惠及广大人民群众。五是必须以创新求实、真抓实干的精神，推进本溪全面振兴。始终坚持解放思想、实事求是、与时俱进的思想路线，转变发展观念，创新发展模式，提高发展质量。要彻底打开山门，扩大对外开放。要坚决革除体制弊端，激发创造活力。要始终保持昂扬向上的精神状态，牢固树立长期奋斗的思想观念，大力弘扬扎实苦干的工作作风，倡导自主创业、艰苦创业、和谐创业。
44	依法行政，建设法治型政府。贯彻落实行政许可法，规范行政执法行为，加强行政执法监督，做到严格执法、公正执法、文明执法。加强行政效能监察，严格执行行政问责制，拓宽效能投诉渠道，做到有权必有责、用权受监督、侵权要赔偿、违法必追究，使行政权力运用到哪里，效能监督就跟进到哪里，公共服务就延伸到哪里，绩效评估就开展到哪里，切实提高公信力、执行力。健全公众参与、专家论证、顾问咨询和政府决策相结合的机制，推进决策科学化、民主化。注重研究带有全局性、前瞻性、战略性的重大问题，努力提高政府行政能力和经济社会管理水平。
45	加强法治政府建设。严格遵守宪法法律，依法接受人大监督，自觉接受政协民主监督，定期向人大及其常委会报告工作和向政协通报情况，认真办理人大代表建议和政协提案，继续办好“市长直通车”，广泛听取民主党派、各人民团体、各界人士意见。加强政府决策合法性审查、专家咨询论证，提高民主决策、科学决策水平。加强政府诚信建设，杜绝“新官不理旧账”。全面推进政务公开，充分发挥审计监督和保障作用，主动接受巡视巡察监督。
46	2009年政府工作的指导思想是：认真贯彻党的十七大和十七届三中全会精神，全面落实市委二届四次党代会部署，深入落实科学发展观，牢牢抓住中央扩大内需的重大机遇，保增长、扩内需、调结构、重民生，以项目投入为中心，以产业培育为重点，以改革开放为动力，更加注重可持续发展，更加注重社会和谐，奋力推进全市加快发展、科学发展、又好又快发展。
47	第二，加快转变政府职能。积极推进行政管理体制改革，更好地履行经济调节和市场监管职能，进一步强化社会管理和公共服务职能，为市场主体营造良好发展环境，为人民群众提供更好服务。有序推进地方政府机构改革，理顺部门职责分工和权限，健全政府职责体系。深化行政审批制度改革，继续取消和调整一批审批项目，加强对已取消项目的后续监管。完善公共决策机制，推进科学决策、民主决策，精简办事程序，加快电子政务建设，提高工作效率。深入推进政务公开、村务公开、厂务公开等办事公开制度，畅通政府与群众双向沟通渠道，促进政府工作公正、公平、便民。加强应急管理，健全组织机构，提高处置各种突发重大公共事件、自然灾害的能力。
48	努力建设廉洁政府。深入推进反腐倡廉工作，建立健全有利于从源头上防范腐败的体制机制。加强经济责任审计和行政监察工作。继续推行政务公开，今年起实施政府新闻发布制度。自觉接受市人大及其常委会的监督，接受人民政协的民主监督，接受新闻舆论和社会公众监督。努力建设一支政治坚定、勤于学习、业务精通、清正廉洁、作风优良的公务员队伍。
49	今年政府工作的总体要求是：全面贯彻党的十八大、十八届三中、四中全会精神，坚持“稳中求进”工作总基调，坚持“竞进提质、升级增效”工作总要求，牢牢把握“市场决定取舍、绿色决定生死、民生决定目的”三维纲要，坚持“一改两化”不动摇，始终不渝抓改革，脚踏实地调结构，积极进取抓创新，竭尽全力保民生，不断创造鄂州速度、鄂州效率、鄂州标准、鄂州质量，努力为全省“建成支点、走在前列”作贡献、打头阵。
